input_file,angle_deg,trial,stat,channel,sample_index,rssi
deg-20-1_stat-8_rssi.txt,20,1,8,a,190,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,190,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,191,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,191,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,192,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,192,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,193,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,193,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,194,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,194,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,195,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,195,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,196,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,196,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,197,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,197,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,198,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,198,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,199,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,199,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,200,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,200,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,201,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,201,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,202,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,202,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,203,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,203,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,204,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,204,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,205,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,205,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,206,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,206,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,207,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,207,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,208,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,208,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,209,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,209,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,210,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,210,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,211,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,211,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,212,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,212,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,213,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,213,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,214,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,214,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,215,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,215,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,216,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,216,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,217,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,217,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,218,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,218,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,219,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,219,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,220,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,220,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,221,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,221,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,222,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,222,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,223,53.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,223,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,224,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,224,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,225,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,225,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,226,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,226,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,227,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,227,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,228,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,228,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,229,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,229,69.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,230,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,230,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,231,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,231,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,232,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,232,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,233,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,233,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,234,53.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,234,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,235,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,235,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,236,53.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,236,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,237,53.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,237,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,238,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,238,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,239,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,239,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,240,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,240,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,241,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,241,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,242,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,242,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,243,53.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,243,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,244,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,244,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,245,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,245,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,246,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,246,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,247,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,247,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,248,53.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,248,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,249,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,249,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,250,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,250,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,251,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,251,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,252,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,252,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,253,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,253,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,254,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,254,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,255,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,255,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,256,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,256,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,257,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,257,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,258,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,258,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,259,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,259,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,260,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,260,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,261,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,261,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,262,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,262,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,263,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,263,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,264,53.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,264,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,265,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,265,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,266,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,266,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,267,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,267,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,268,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,268,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,269,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,269,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,270,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,270,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,271,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,271,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,272,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,272,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,273,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,273,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,274,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,274,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,275,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,275,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,276,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,276,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,277,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,277,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,278,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,278,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,279,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,279,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,280,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,280,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,281,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,281,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,282,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,282,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,283,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,283,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,284,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,284,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,285,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,285,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,286,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,286,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,287,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,287,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,288,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,288,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,289,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,289,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,290,54.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,290,68.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,291,55.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,291,73.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,292,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,292,74.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,293,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,293,75.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,294,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,294,75.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,295,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,295,73.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,296,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,296,73.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,297,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,297,73.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,298,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,298,73.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,299,58.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,299,73.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,300,56.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,300,72.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,301,57.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,301,73.0
deg-20-1_stat-8_rssi.txt,20,1,8,a,302,57.0
deg-20-1_stat-8_rssi.txt,20,1,8,b,302,73.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,0,66.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,0,77.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,1,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,1,68.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,2,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,2,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,3,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,3,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,4,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,4,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,5,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,5,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,6,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,6,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,7,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,7,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,8,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,8,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,9,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,9,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,10,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,10,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,11,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,11,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,12,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,12,68.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,13,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,13,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,14,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,14,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,15,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,15,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,16,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,16,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,17,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,17,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,18,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,18,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,19,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,19,68.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,20,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,20,68.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,21,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,21,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,22,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,22,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,23,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,23,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,24,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,24,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,25,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,25,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,26,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,26,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,27,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,27,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,28,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,28,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,29,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,29,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,30,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,30,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,31,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,31,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,32,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,32,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,33,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,33,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,34,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,34,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,35,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,35,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,36,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,36,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,37,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,37,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,38,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,38,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,39,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,39,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,40,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,40,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,41,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,41,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,42,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,42,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,43,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,43,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,44,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,44,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,45,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,45,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,46,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,46,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,47,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,47,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,48,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,48,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,49,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,49,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,50,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,50,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,51,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,51,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,52,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,52,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,53,50.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,53,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,54,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,54,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,55,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,55,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,56,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,56,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,57,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,57,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,58,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,58,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,59,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,59,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,60,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,60,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,61,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,61,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,62,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,62,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,63,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,63,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,64,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,64,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,65,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,65,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,66,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,66,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,67,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,67,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,68,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,68,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,69,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,69,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,70,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,70,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,71,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,71,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,72,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,72,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,73,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,73,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,74,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,74,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,75,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,75,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,76,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,76,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,77,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,77,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,78,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,78,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,79,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,79,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,80,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,80,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,81,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,81,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,82,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,82,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,83,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,83,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,84,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,84,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,85,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,85,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,86,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,86,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,87,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,87,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,88,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,88,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,89,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,89,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,90,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,90,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,91,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,91,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,92,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,92,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,93,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,93,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,94,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,94,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,95,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,95,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,96,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,96,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,97,51.0
deg-20-1_stat-9_rssi.txt,20,1,9,b,97,69.0
deg-20-1_stat-9_rssi.txt,20,1,9,a,98,51.0
