azimuth,elevation,response
189,-29,-1.916310037623276
189,-28,-1.7503758071099222
189,-27,-1.5104757651231273
189,-26,-1.2114881337271097
189,-25,-0.8682911349860859
189,-24,-0.49576299096427373
189,-23,-0.10878192372589121
189,-22,0.2777738446648443
189,-21,0.6281443696416106
189,-20,0.9550979568160107
189,-19,1.2675739496582425
189,-18,1.532992121482267
189,-17,1.7541145901123734
189,-16,1.9310378468022118
189,-15,2.06275720185131
189,-14,2.148267965559194
189,-13,2.186565448225392
189,-12,2.1766449601494315
189,-11,2.1175018116308397
189,-10,2.0076415691910134
189,-9,1.8506385387511508
189,-8,1.6795968660320177
189,-7,1.4813433436359702
189,-6,1.2691333099212123
189,-5,1.0484855213698776
189,-4,0.8249187344640981
189,-3,0.6039517056860069
189,-2,0.39110319151773626
189,-1,0.1918919484414191
189,0,0.012344507831811385
189,1,-0.1492508757201881
189,2,-0.2903249027975806
189,3,-0.40170421718343613
189,4,-0.478557189046531
189,5,-0.5160521885556411
189,6,-0.5093575858795422
189,7,-0.45364175118701044
189,8,-0.3440730546468218
189,9,-0.17708720104023154
189,10,0.029513846698898887
189,11,0.3094964912690093
189,12,0.6053031743181909
189,13,0.9556153606412636
189,14,1.3317492381702192
189,15,1.714926973072034
189,16,2.086370731513685
189,17,2.4273026796621466
189,18,2.7189449836843957
189,19,2.94251980974741
189,20,3.0511334796360305
189,21,3.0045249229845
189,22,2.8325594644200778
189,23,2.559517670905972
189,24,2.2105212559782337
189,25,1.81069193317291
189,26,1.3851514160260516
189,27,0.9590214180737079
189,28,0.5574236528519282
189,29,0.24636498061740159
189,30,-0.011585743303434159
189,31,-0.1715537702217786
189,32,-0.2868215206103084
189,33,-0.3182530554871338
189,34,-0.30109795831417424
189,35,-0.24959110989642694
189,36,-0.17796739103888937
189,37,-0.10046168254655885
189,38,-0.03130886522443263
189,39,0.01525618012249193
189,40,0.02187905680699262
189,41,-0.04454762309256443
189,42,-0.1764603256941761
189,43,-0.35142594692629026
189,44,-0.5614514673500576
189,45,-0.7985438675266288
189,46,-1.0547101280171554
189,47,-1.3219572293827875
189,48,-1.5922921521846756
189,49,-1.8533268218481267
189,50,-2.1046617890299384
189,51,-2.3167632651748145
189,52,-2.508336723440612
189,53,-2.6821980888175116
189,54,-2.844319927745712
189,55,-3.000674806665416
189,56,-3.1572352920168245
189,57,-3.31997395024014
189,58,-3.494863347775564
189,59,-3.6966838065887164
189,60,-3.8885180982862435
189,61,-4.234369763281399
189,62,-4.510953226871222
189,63,-4.769273348941847
189,64,-5.0354668036351065
189,65,-5.315433941586975
189,66,-5.615075113433427
189,67,-5.940290669810437
189,68,-6.296980961353983
189,69,-6.691046338700037
189,70,-7.109292978462161
189,71,-7.550674996383699
189,72,-8.017564982559367
189,73,-8.488944341419971
189,74,-8.948016283798138
189,75,-9.377984020526492
189,76,-9.762050762437656
189,77,-10.08341972036426
189,78,-10.325294105138928
189,79,-10.458857834639867
189,80,-10.37433092303105
189,81,-10.584455952759429
189,82,-10.602940028523356
189,83,-10.526749723924818
189,84,-10.36843140623455
189,85,-10.137135389777573
189,86,-9.842011988878914
189,87,-9.492211517863591
189,88,-9.096884291056629
189,89,-8.665180622783051
189,90,-8.218411410216989
190,-90,-12.0
190,-89,-11.796505918474143
190,-88,-11.705127907825855
190,-87,-11.709113614936529
190,-86,-11.791710686687576
190,-85,-11.93616676996039
190,-84,-12.125729511636374
190,-83,-12.343646558596928
190,-82,-12.57316555772345
190,-81,-12.79753415589734
190,-80,-13.0
190,-79,-13.165676247631813
190,-78,-13.287138099269095
190,-77,-13.358826266107142
190,-76,-13.375181459341254
190,-75,-13.33064439016673
190,-74,-13.219655769778868
190,-73,-13.036656309372965
190,-72,-12.776086720144324
190,-71,-12.432387713288234
190,-70,-12.0
190,-69,-11.444720214632463
190,-68,-10.755852579129266
190,-67,-9.963099186071906
190,-66,-9.096162128041888
190,-65,-8.184743497620708
190,-64,-7.258545387389877
190,-63,-6.347269889930887
190,-62,-5.480619097825246
190,-61,-4.688295103654449
190,-60,-4.0
190,-59,-3.438062787795587
190,-58,-2.9953200717748802
190,-57,-2.6572353502193566
190,-56,-2.409272121410496
190,-55,-2.2368938836297745
190,-54,-2.1255641351586716
190,-53,-2.060746374278664
190,-52,-2.0279040992712316
190,-51,-2.012500808417851
190,-50,-2.0
190,-49,-1.9580776245336597
190,-48,-1.8719303290008047
190,-47,-1.7533026563819059
190,-46,-1.613939149657436
190,-45,-1.4655843518078653
190,-44,-1.3199828058136651
190,-43,-1.1888790546553074
190,-42,-1.0840176413132632
190,-41,-1.0171431087680036
190,-40,-1.0
190,-39,-1.0400686532079153
190,-38,-1.1282908457122263
190,-37,-1.251603279176124
190,-36,-1.396942655262802
190,-35,-1.5512456756354516
190,-34,-1.7014490419572652
190,-33,-1.8344894558914344
190,-32,-1.9373036191011526
190,-31,-1.9968282332496101
190,-30,-2.0
190,-29,-1.9212594861488523
190,-28,-1.7536749387600463
190,-27,-1.5121245798977987
190,-26,-1.2114866316263284
190,-25,-0.8666393160098523
190,-24,-0.49246085511258775
190,-23,-0.10382947099875292
190,-22,0.284376614267435
190,-21,0.6572791786217584
190,-20,1.0
190,-19,1.3019105228326244
190,-18,1.5616312131259258
190,-17,1.7781573811794316
190,-16,1.95048433729267
190,-15,2.0776073917651674
190,-14,2.1585218548964513
190,-13,2.192223036986049
190,-12,2.177706248333489
190,-11,2.1139667992382964
190,-10,2.0
190,-9,1.846248031487796
190,-8,1.6675020386926172
190,-7,1.4692807780965957
190,-6,1.2571030061818647
190,-5,1.0364874794305563
190,-4,0.8129529543248036
190,-3,0.5920181873467389
190,-2,0.37920193497849514
190,-1,0.18002295370220459
190,0,0.0
190,1,-0.1589922637258416
190,2,-0.29553725950698245
190,3,-0.4048033575121984
190,4,-0.48195892791026573
190,5,-0.5221723408699603
190,6,-0.5206119665600579
190,7,-0.4724461751493348
190,8,-0.37284333680656684
190,9,-0.21697182170052984
190,10,0.0
190,11,0.2823860171969014
190,12,0.6187604763492214
190,13,0.9903455436239361
190,14,1.378363385188022
190,15,1.7640361672084557
190,16,2.1285860558522125
190,17,2.453235217286269
190,18,2.7192058176776026
190,19,2.9077200231931872
190,20,3.0
190,21,2.966430655753204
190,22,2.806663263020676
190,23,2.5458195353384623
190,24,2.209021186242617
190,25,1.821389929269186
190,26,1.4080474779542207
190,27,0.99411554583377
190,28,0.6047158464438835
190,29,0.26497009332061033
190,30,0.0
190,31,-0.1759352018090402
190,32,-0.27481400995830096
190,33,-0.3108713052527793
190,34,-0.2983419684974728
190,35,-0.2514608804973787
190,36,-0.18446292205749426
190,37,-0.11158297398281687
190,38,-0.047055917078343806
190,39,-0.005116632149072405
190,40,0.0
190,41,-0.04822521821669732
190,42,-0.1514928842221708
190,43,-0.30180997857757125
190,44,-0.4911834818440495
190,45,-0.7116203745827563
190,46,-0.955127637354843
190,47,-1.2137122507214597
190,48,-1.4793811952437577
190,49,-1.7441414514828875
190,50,-2.0
190,51,-2.2349101696985367
190,52,-2.446135680067972
190,53,-2.6396490975485074
190,54,-2.8214229885803457
190,55,-2.997429919603686
190,56,-3.1736424570587323
190,57,-3.356033167385685
190,58,-3.5505746170247465
190,59,-3.7632393724161175
190,60,-4.0
190,61,-4.246868951290223
190,62,-4.489810533931129
190,63,-4.734725098558693
190,64,-4.987512995808891
190,65,-5.2540745763177
190,66,-5.540310190721091
190,67,-5.852120189655041
190,68,-6.195404923755529
190,69,-6.576064743658522
190,70,-7.0
190,71,-7.467980966046504
190,72,-7.965646488529005
190,73,-8.476199778280126
190,74,-8.982844046132499
190,75,-9.468782502918744
190,76,-9.917218359471493
190,77,-10.311354826623365
190,78,-10.63439511520699
190,79,-10.869542436054994
190,80,-11.0
190,81,-11.021536908706413
190,82,-10.947220332833563
190,83,-10.786200586706471
190,84,-10.547627984650166
190,85,-10.240652840989663
190,86,-9.874425470049987
190,87,-9.45809618615616
190,88,-9.000815303633209
190,89,-8.511733136806146
190,90,-8.0
191,-90,-11.247797163319605
191,-89,-11.184617851831897
191,-88,-11.136998729281071
191,-87,-11.238050913723205
191,-86,-11.417714462805709
191,-85,-11.659237023409979
191,-84,-11.945866242417418
191,-83,-12.26084976670943
191,-82,-12.587435243167409
191,-81,-12.90887031867275
191,-80,-13.167560577240105
191,-79,-13.3115534423194
191,-78,-13.389137483312153
191,-77,-13.416947839505672
191,-76,-13.389425222095257
191,-75,-13.301010342276202
191,-74,-13.146143911243808
191,-73,-12.919266640193374
191,-72,-12.614819240320198
191,-71,-12.264716941002753
191,-70,-11.815327224211648
191,-69,-11.282908740423983
191,-68,-10.60970842435572
191,-67,-9.82667882867304
191,-66,-8.9694655680177
191,-65,-8.067770734971202
191,-64,-7.151296422115046
191,-63,-6.249744722030734
191,-62,-5.392817727299766
191,-61,-4.610217530503646
191,-60,-3.937541014332102
191,-59,-3.387332672670181
191,-58,-2.9470990463640137
191,-57,-2.611523414523029
191,-56,-2.3660692754287056
191,-55,-2.196200127362522
191,-54,-2.0873794686059566
191,-53,-2.0250707974404873
191,-52,-1.9947376121475924
191,-51,-1.9855139043126844
191,-50,-1.9957874366069346
191,-49,-1.9582926165928267
191,-48,-1.8914006375094519
191,-47,-1.7940474825871553
191,-46,-1.6700862220690516
191,-45,-1.531261398935612
191,-44,-1.3893175561673068
191,-43,-1.2559992367446084
191,-42,-1.1430509836479876
191,-41,-1.062217339857916
191,-40,-1.0341768595408176
191,-39,-1.0827859034499294
191,-38,-1.1860523722578409
191,-37,-1.3178774328569354
191,-36,-1.465197786910406
191,-35,-1.6149501360814444
191,-34,-1.754071182033242
191,-33,-1.8694976264289922
191,-32,-1.9481661709318867
191,-31,-1.9861078638961913
191,-30,-2.0093802093083517
191,-29,-1.9267861716655321
191,-28,-1.7528945199530188
191,-27,-1.5050370567670643
191,-26,-1.1980920041718872
191,-25,-0.8469375842317042
191,-24,-0.46645201901073224
191,-23,-0.07151353057319024
191,-22,0.32299965901670474
191,-21,0.6898322739264359
191,-20,1.0347814936229147
191,-19,1.3312461988520643
191,-18,1.5889130090974244
191,-17,1.8024503642977248
191,-16,1.9717885075577573
191,-15,2.0959227491770487
191,-14,2.1738483994551268
191,-13,2.2045607686915187
191,-12,2.1870551671857523
191,-11,2.120326905237354
191,-10,2.0036333172333607
191,-9,1.8429477220317447
191,-8,1.6670867359329995
191,-7,1.4672135978301708
191,-6,1.2533839484086327
191,-5,1.0311165441505168
191,-4,0.8059301415379568
191,-3,0.5833434970530849
191,-2,0.3688753671780337
191,-1,0.16804450839493584
191,0,-0.012339119700578279
191,1,-0.1686879823158603
191,2,-0.30002604730270255
191,3,-0.4059085709354485
191,4,-0.4820963818766578
191,5,-0.5237578502951062
191,6,-0.5260613463595697
191,7,-0.4841752402388243
191,8,-0.3932679021016462
191,9,-0.24850770211681109
191,10,-0.04067821334647503
191,11,0.25641262630651074
191,12,0.6187241066005414
191,13,1.0068572781004554
191,14,1.4020343069732286
191,15,1.7854773593858375
191,16,2.1384086015052572
191,17,2.4420501994984654
191,18,2.677624319532438
191,19,2.826895285411891
191,20,2.8947359284223966
191,21,2.8490578482546196
191,22,2.6925047781223315
191,23,2.434875373040361
191,24,2.101291346544757
191,25,1.7168744121715689
191,26,1.306746283456845
191,27,0.8960286739366361
191,28,0.5098432971469912
191,29,0.21438773133995664
191,30,-0.030506128652575952
191,31,-0.2303048478850809
191,32,-0.3591802791670628
191,33,-0.3948335032336017
191,34,-0.3819000952503558
191,35,-0.3346149360223221
191,36,-0.2672129063544982
191,37,-0.19392888705188127
191,38,-0.12899775891946874
191,39,-0.08665440276225772
191,40,-0.06343809853419417
191,41,-0.04232738089385911
191,42,-0.10581965563605804
191,43,-0.23111711370363022
191,44,-0.3994674904017048
191,45,-0.6028777662914326
191,46,-0.8333549219339649
191,47,-1.0829059378904515
191,48,-1.343537794722044
191,49,-1.6072574729898927
191,50,-1.8622651590700299
191,51,-2.103476293476269
191,52,-2.3299115255728067
191,53,-2.538634664780445
191,54,-2.735618277539386
191,55,-2.9268349302898287
191,56,-3.1182571894719775
191,57,-3.3158576215260327
191,58,-3.525608792892196
191,59,-3.772405778393205
191,60,-4.070042716552414
191,61,-4.288665024466569
191,62,-4.5208289500638
191,63,-4.7469772649643325
191,64,-4.980998912487497
191,65,-5.228794243269271
191,66,-5.496263607945628
191,67,-5.789307357152543
191,68,-6.113825841525994
191,69,-6.475719411701953
191,70,-6.87982725384525
191,71,-7.335367211224521
191,72,-7.834166054238499
191,73,-8.38354365620382
191,74,-8.93741063085408
191,75,-9.478970189021904
191,76,-9.99142554153991
191,77,-10.457979899240732
191,78,-10.861836472956993
191,79,-11.186198473521317
191,80,-11.374265539145366
191,81,-11.354712714927077
191,82,-11.19691041330361
191,83,-10.956980098588417
191,84,-10.644072085106512
191,85,-10.267336687182922
191,86,-9.83592421914267
191,87,-9.358984995310777
191,88,-8.84566933001227
191,89,-8.326924468754335
191,90,-7.797201173042916
192,-90,-10.319396559983185
192,-89,-10.487640550227852
192,-88,-10.54119920572246
192,-87,-10.59035977815081
192,-86,-10.834709345088482
192,-85,-11.176290109352342
192,-84,-11.562977532019376
192,-83,-11.978019259970974
192,-82,-12.404662940088544
192,-81,-12.79876197032408
192,-80,-13.07831442724453
192,-79,-13.219197794601769
192,-78,-13.264236823257336
192,-77,-13.244502147184448
192,-76,-13.16943449750762
192,-75,-13.033474585422155
192,-74,-12.83106312212336
192,-73,-12.58142009639408
192,-72,-12.335174657524233
192,-71,-11.978419730970112
192,-70,-11.49863636936971
192,-69,-10.975678480936388
192,-68,-10.344662465227396
192,-67,-9.588507132392888
192,-66,-8.744967671724549
192,-65,-7.852984940384237
192,-64,-6.946222729234268
192,-63,-6.054383130856145
192,-62,-5.207168237831367
192,-61,-4.4382106525729474
192,-60,-3.7863888553441356
192,-59,-3.256524024462483
192,-58,-2.8262038469282675
192,-57,-2.4944691338075855
192,-56,-2.252855913433565
192,-55,-2.0868276840876843
192,-54,-1.981847944051423
192,-53,-1.9259011776425323
192,-52,-1.9109251078963696
192,-51,-1.9450836204686786
192,-50,-1.9728853311570527
192,-49,-1.9358863599444902
192,-48,-1.8605580795435734
192,-47,-1.7684868279078287
192,-46,-1.658929287698426
192,-45,-1.5336725554227106
192,-44,-1.3994245320218954
192,-43,-1.2679297604764508
192,-42,-1.1509327837668482
192,-41,-1.0659098125452167
192,-40,-1.0361845627407424
192,-39,-1.0800748198443246
192,-38,-1.1846791019772713
192,-37,-1.3197056181607114
192,-36,-1.4636957786301221
192,-35,-1.603586285048697
192,-34,-1.7263138390796295
192,-33,-1.8245829750939984
192,-32,-1.8964281503841458
192,-31,-1.9872189554828867
192,-30,-2.0305932554137325
192,-29,-1.9429673819647975
192,-28,-1.7595455267290896
192,-27,-1.500389826688767
192,-26,-1.1821465372392215
192,-25,-0.8196938804446703
192,-24,-0.42791007836933026
192,-23,-0.029792409279802985
192,-22,0.341894944099336
192,-21,0.7143589132749496
192,-20,1.0654415238523007
192,-19,1.3538542138866907
192,-18,1.6077098299436499
192,-17,1.822651294145799
192,-16,1.9914176019355534
192,-15,2.1143656916639606
192,-14,2.1911051900511542
192,-13,2.220631407396662
192,-12,2.201939654000011
192,-11,2.1342088950019713
192,-10,2.016934745594862
192,-9,1.8464979060077706
192,-8,1.6597838893917911
192,-7,1.4691983289857866
192,-6,1.2550647508407655
192,-5,1.0295121041382023
192,-4,0.8010404590811948
192,-3,0.5751685721518756
192,-2,0.3574151998323767
192,-1,0.1542031764283599
192,0,-0.02649302067357042
192,1,-0.18290370109817308
192,2,-0.31263152067634103
192,3,-0.4148289933202728
192,4,-0.4891831123817105
192,5,-0.5310980949148161
192,6,-0.5360709200095486
192,7,-0.4992699578346842
192,8,-0.415863578558999
192,9,-0.27816331768819413
192,10,-0.07520250510791453
192,11,0.21666427359890927
192,12,0.5863683560321855
192,13,0.9859704461797278
192,14,1.3832274767836163
192,15,1.7593616140108292
192,16,2.0955950240283427
192,17,2.3732291344517584
192,18,2.5714136390159386
192,19,2.707299954197314
192,20,2.760867967840353
192,21,2.6907819688144285
192,22,2.520026658505198
192,23,2.2576583999506017
192,24,1.919335519982373
192,25,1.5301797321365593
192,26,1.1153127499492106
192,27,0.7264882111238785
192,28,0.44495310044214575
192,29,0.18396602409591142
192,30,-0.08393613861301685
192,31,-0.2766728726049983
192,32,-0.44804265496585904
192,33,-0.5574420489462946
192,34,-0.5579655969074688
192,35,-0.5045115479862377
192,36,-0.4309406286252163
192,37,-0.35148771962940206
192,38,-0.2803877018037918
192,39,-0.22071967265550538
192,40,-0.16581862345040616
192,41,-0.09116685786373235
192,42,-0.05745040240312843
192,43,-0.12945784032081903
192,44,-0.2713735478844374
192,45,-0.4594257951822025
192,46,-0.6785414319521967
192,47,-0.9207274387555697
192,48,-1.1779907961534737
192,49,-1.4397079225693665
192,50,-1.6910062254622238
192,51,-1.9284966227285525
192,52,-2.1578939850481547
192,53,-2.375147342286431
192,54,-2.580661173076009
192,55,-2.780408043857091
192,56,-2.980360521069877
192,57,-3.198735093204235
192,58,-3.467104809840042
192,59,-3.8193345194427835
192,60,-4.141868185972013
192,61,-4.33272945559286
192,62,-4.522357321232678
192,63,-4.7500472955982005
192,64,-4.9692256932600145
192,65,-5.19697270915359
192,66,-5.444393758941748
192,67,-5.717389193260464
192,68,-6.021859362745717
192,69,-6.363117838481439
192,70,-6.746661126245339
192,71,-7.197935871717364
192,72,-7.6680729172908535
192,73,-8.167319778639841
192,74,-8.746167614889746
192,75,-9.340777640313874
192,76,-9.914681854671882
192,77,-10.451083468796389
192,78,-10.93318569352002
192,79,-11.317665504268385
192,80,-11.526974066646732
192,81,-11.509985694914384
192,82,-11.305717923795335
192,83,-10.992918853005534
192,84,-10.611717240611535
192,85,-10.171263400938361
192,86,-9.680707648311046
192,87,-9.164067240760117
192,88,-8.667867277929526
192,89,-8.147392970945667
192,90,-7.6075314092997885
193,-90,-9.276889255543441
193,-89,-9.609312698609534
193,-88,-9.922549924443357
193,-87,-10.048206260747026
193,-86,-10.18337762769224
193,-85,-10.529864716559144
193,-84,-11.00216528683903
193,-83,-11.520256944778358
193,-82,-12.03600411989161
193,-81,-12.480852702683093
193,-80,-12.781267357956644
193,-79,-12.919041227591828
193,-78,-12.942914720577884
193,-77,-12.87977340238314
193,-76,-12.753493498818028
193,-75,-12.578405369836238
193,-74,-12.392442924132062
193,-73,-12.237160613661349
193,-72,-11.993525257560332
193,-71,-11.557422448507216
193,-70,-11.0814902797683
193,-69,-10.55724527037266
193,-68,-9.954403526972534
193,-67,-9.24461857689929
193,-66,-8.435186928543054
193,-65,-7.564121293044079
193,-64,-6.6690393624331765
193,-63,-5.786900170092752
193,-62,-4.9513519126604715
193,-61,-4.199308790122864
193,-60,-3.5683417118367826
193,-59,-3.0588203917354
193,-58,-2.6438810524346077
193,-57,-2.3202443663153374
193,-56,-2.0838038936673846
193,-55,-1.9243198908161907
193,-54,-1.832580573529451
193,-53,-1.7999792981650398
193,-52,-1.8329548930186619
193,-51,-1.9073686400909475
193,-50,-1.9386533088710824
193,-49,-1.9064447521374621
193,-48,-1.8241041709500807
193,-47,-1.7229488534186173
193,-46,-1.6137745615136934
193,-45,-1.494657797779944
193,-44,-1.369961898547048
193,-43,-1.2443287910204517
193,-42,-1.1298505309968245
193,-41,-1.0466484908910574
193,-40,-1.015238471599207
193,-39,-1.0544099418972603
193,-38,-1.1517331031916105
193,-37,-1.2808948553239246
193,-36,-1.416243650658425
193,-35,-1.5434024614983937
193,-34,-1.6570792311529838
193,-33,-1.7522055456672692
193,-32,-1.8751866433195328
193,-31,-2.0234663970236677
193,-30,-2.0584201404082267
193,-29,-1.963152932199218
193,-28,-1.76833701422501
193,-27,-1.4939744309299707
193,-26,-1.159441772095396
193,-25,-0.7845608045522818
193,-24,-0.39783771345928687
193,-23,-0.028801077567593085
193,-22,0.34806785755050784
193,-21,0.7493973799282294
193,-20,1.090627181658821
193,-19,1.3721134686567822
193,-18,1.6176021879704465
193,-17,1.8306638396139303
193,-16,2.0035164309424562
193,-15,2.1287094414810595
193,-14,2.2063591489756376
193,-13,2.236501875392582
193,-12,2.218531916662345
193,-11,2.151866518730979
193,-10,2.0359759669753363
193,-9,1.8668740998104598
193,-8,1.6571401213546322
193,-7,1.4567213582460465
193,-6,1.2545176516157381
193,-5,1.0319525062255286
193,-4,0.7999879970251209
193,-3,0.569197502713714
193,-2,0.347042475545687
193,-1,0.14111026761767514
193,0,-0.04075289996677303
193,1,-0.1969566731811066
193,2,-0.32770914982706184
193,3,-0.42705244970505446
193,4,-0.49772024731788206
193,5,-0.5387957186315007
193,6,-0.5453080907609889
193,7,-0.5123977311879085
193,8,-0.43396889721009024
193,9,-0.3005828811567237
193,10,-0.10249074476650039
193,11,0.1841519729941607
193,12,0.5484756563416812
193,13,0.9481581283116305
193,14,1.3424159750690645
193,15,1.7057783767928276
193,16,2.016932131028663
193,17,2.2538718031224247
193,18,2.4355871424010465
193,19,2.576449982790266
193,20,2.6095612492619997
193,21,2.520649896881995
193,22,2.329252835275558
193,23,2.0505888322880557
193,24,1.6995739227743347
193,25,1.3099140890020364
193,26,0.9484123752042476
193,27,0.6844305155340668
193,28,0.436330411629531
193,29,0.11585902524307007
193,30,-0.14915139700315866
193,31,-0.34528337374171475
193,32,-0.49699838663087076
193,33,-0.6470673242201911
193,34,-0.7339176323880088
193,35,-0.716120388746287
193,36,-0.6394667581413849
193,37,-0.5480801409871152
193,38,-0.46043044925834514
193,39,-0.3763924917741116
193,40,-0.2955849899775297
193,41,-0.19278822909938537
193,42,-0.07561410037602556
193,43,-0.05204341755587418
193,44,-0.13590319516308957
193,45,-0.29136437330569664
193,46,-0.49738606307005273
193,47,-0.733875648977329
193,48,-0.9879847651082966
193,49,-1.2460170509693569
193,50,-1.4936059706749336
193,51,-1.7273756308013524
193,52,-1.953054090708231
193,53,-2.169930743684932
193,54,-2.3772952888086842
193,55,-2.584458209640733
193,56,-2.8163139694280868
193,57,-3.0988699762459646
193,58,-3.4669428702619918
193,59,-3.8922881973197834
193,60,-4.208970982887567
193,61,-4.394685063335033
193,62,-4.520072099590838
193,63,-4.705969577813785
193,64,-4.93163194470533
193,65,-5.151287971933192
193,66,-5.379800179042322
193,67,-5.631465233311675
193,68,-5.914492628114637
193,69,-6.234853254148014
193,70,-6.598721864088429
193,71,-7.029648200613775
193,72,-7.524138166416064
193,73,-7.9878345816979355
193,74,-8.482388193131415
193,75,-9.069957791059485
193,76,-9.692690408085294
193,77,-10.29636864450822
193,78,-10.841096987920892
193,79,-11.2628039411425
193,80,-11.493354000275149
193,81,-11.478930081028743
193,82,-11.255858319577861
193,83,-10.891218042721599
193,84,-10.447764643929009
193,85,-9.957571131248649
193,86,-9.460232616847803
193,87,-8.998661177471552
193,88,-8.517896602018785
193,89,-7.964277672554824
193,90,-7.43463387897847
194,-90,-8.182366315553097
194,-89,-8.647923678664258
194,-88,-9.112743448944439
194,-87,-9.497116099330553
194,-86,-9.684101215980945
194,-85,-9.894514476980687
194,-84,-10.332370187314506
194,-83,-10.912166106473691
194,-82,-11.50855018834574
194,-81,-12.00414832369317
194,-80,-12.325425177319822
194,-79,-12.460089549232947
194,-78,-12.462797506549489
194,-77,-12.360434614737777
194,-76,-12.208850785358592
194,-75,-12.07367518763106
194,-74,-11.996462273511025
194,-73,-11.853052755814655
194,-72,-11.51276114097703
194,-71,-11.06753277557898
194,-70,-10.595451799701555
194,-69,-10.06991966934359
194,-68,-9.47196154036052
194,-67,-8.801009661121675
194,-66,-8.042134477928714
194,-65,-7.209105215295271
194,-64,-6.340192106210186
194,-63,-5.473012842704264
194,-62,-4.650438791770875
194,-61,-3.9153101319540795
194,-60,-3.3051977726107307
194,-59,-2.816019963289617
194,-58,-2.4164614622222462
194,-57,-2.1032429417895533
194,-56,-1.877926199093914
194,-55,-1.7385214872223311
194,-54,-1.6764221625326803
194,-53,-1.696341995960624
194,-52,-1.780805159155542
194,-51,-1.8656833680978568
194,-50,-1.9004509949697526
194,-49,-1.8730328527150744
194,-48,-1.79299785150467
194,-47,-1.6805235251631587
194,-46,-1.5616174027843375
194,-45,-1.4434163028934222
194,-44,-1.3228165479185163
194,-43,-1.2041814741892982
194,-42,-1.0950298458847751
194,-41,-1.0136487368948723
194,-40,-0.9805539481156462
194,-39,-1.0150066316081698
194,-38,-1.1050486720639237
194,-37,-1.224366969324574
194,-36,-1.3484375651191407
194,-35,-1.466899625312248
194,-34,-1.5746847359489686
194,-33,-1.7192337830530526
194,-32,-1.9147993755253818
194,-31,-2.0637181784996037
194,-30,-2.08764186638392
194,-29,-1.9821238244608808
194,-28,-1.773304344794215
194,-27,-1.481185471828291
194,-26,-1.1339483987476502
194,-25,-0.7661253416080414
194,-24,-0.40724487916064545
194,-23,-0.03347643405690999
194,-22,0.3801496333004133
194,-21,0.7776085651293076
194,-20,1.1089855580131407
194,-19,1.3835454419746718
194,-18,1.6228124100001033
194,-17,1.8284770138024846
194,-16,2.0013811742020806
194,-15,2.1327813658265704
194,-14,2.2150375522836088
194,-13,2.248266011319095
194,-12,2.2330073361253207
194,-11,2.1693714583152115
194,-10,2.056828663265619
194,-9,1.8910259275775403
194,-8,1.678289883671265
194,-7,1.450990066278658
194,-6,1.2399729847604206
194,-5,1.029257559988761
194,-4,0.8013672754363184
194,-3,0.5672642060527942
194,-2,0.3399813788431934
194,-1,0.130474584915085
194,0,-0.053409954627982745
194,1,-0.2102612221081489
194,2,-0.341149039264962
194,3,-0.4406029065359893
194,4,-0.5071726040256129
194,5,-0.5439216439191424
194,6,-0.5493293847967479
194,7,-0.518425053773508
194,8,-0.44375603324051005
194,9,-0.314684262004582
194,10,-0.12146080180441501
194,11,0.1599578550100837
194,12,0.5189011392718478
194,13,0.9130468740164468
194,14,1.2945350246803211
194,15,1.6290500515734334
194,16,1.8945865200416367
194,17,2.111972512262362
194,18,2.3052720671844966
194,19,2.433743818890976
194,20,2.451980903695472
194,21,2.3498267634654524
194,22,2.143370516065875
194,23,1.847830929342107
194,24,1.498896290499594
194,25,1.1683501976155992
194,26,0.92555438484322
194,27,0.6939740492666328
194,28,0.37415572036729805
194,29,0.04710541083869172
194,30,-0.2150132709448374
194,31,-0.41454049042996816
194,32,-0.568027364573461
194,33,-0.6955377143192258
194,34,-0.8212327586259339
194,35,-0.8824609324700619
194,36,-0.8432698487143728
194,37,-0.7494506722052253
194,38,-0.644745868781597
194,39,-0.5421162753469702
194,40,-0.44118061334445874
194,41,-0.31601714956039684
194,42,-0.16080601314371765
194,43,-0.042868513045828255
194,44,-0.03278077938016266
194,45,-0.13183007319093598
194,46,-0.3041738984265653
194,47,-0.5287713661734071
194,48,-0.7792201843819894
194,49,-1.033567629688217
194,50,-1.2774471662065139
194,51,-1.5074960891930225
194,52,-1.7294556466871778
194,53,-1.942615231978343
194,54,-2.1551677969815852
194,55,-2.393118303469207
194,56,-2.682474159516428
194,57,-3.059003796993013
194,58,-3.5158169779794726
194,59,-3.95401377732151
194,60,-4.264845681927849
194,61,-4.445412573201936
194,62,-4.551378754353957
194,63,-4.659781047161542
194,64,-4.844394481725351
194,65,-5.070475584900645
194,66,-5.293055585452285
194,67,-5.526997002925221
194,68,-5.78879325270289
194,69,-6.08914590558984
194,70,-6.43422971426269
194,71,-6.845697518397272
194,72,-7.329330887073481
194,73,-7.832255151204993
194,74,-8.284369667944722
194,75,-8.76908876121216
194,76,-9.360238852567871
194,77,-9.999966974615006
194,78,-10.597908106219869
194,79,-11.056842201914726
194,80,-11.308633757801676
194,81,-11.296774291041206
194,82,-11.054898539258488
194,83,-10.650085829252617
194,84,-10.175951204445068
194,85,-9.709998208221302
194,86,-9.295138917326405
194,87,-8.866167698431742
