block_index,mac,rssi_header_raw,rssi_val_raw,rssi_val,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,azimuth,elevation,euler_ts_ms,pitch,roll,yaw,gps_ts_ms,gps_lon_raw,gps_lat_raw,gps_alt_raw,quat_w,quat_x,quat_y,quat_z,vel_ts_ms,vel_x,vel_y,vel_z,time_consumed,lon_deg,lat_deg,alt_m,lon_deg_diff,lat_deg_diff,alt_m_diff,lat_m_diff,lon_m_diff,distance_from_takeoff,distance,vel_abs,earth_azimuth,device_name,phone_rel_azimuth,phone_rel_elevation,phone_drone_lat_m_diff,phone_drone_lon_m_diff,phone_drone_alt_m_diff,phone_drone_distance,score
1804,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-91	-85	-88	-90	-85	-84	-93	-88	-92,"[-88, -91, -85, -88, -90, -85, -84, -93, -88, -92]",-88,-91,-85,-88,-90,-85,-84,-93,-88,-92,240,30,1039339,-0.48005,1.725491,80.194834,1039139,1142762065,224025400,155825,0.76485,0.014215,0.006493,0.644019,1039139,-0.012598,-0.016561,-0.002032,0.0426609516143798,114.2762065,22.40254,155.825,-0.0008732000000009,-0.0005892000000002,38.585,-65.40120000003213,-89.61017173593135,117.4568093598124,39.93093802911032,0.0209070645715748,200.194834,IP15,173.4081155515322,75.08157760399685,-10.211999999850008,1.1801029140344357,-38.585,39.93093802911032,0.6821743123546197
1805,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-91	-85	-85	-86	-89	-84	-96	-127	-127,"[-86, -91, -85, -85, -86, -89, -84, -96, -127, -127]",-86,-91,-85,-85,-86,-89,-84,-96,-127,-127,298,30,1039539,-0.993587,1.720838,83.70926,1039339,1142762063,224025401,155835,0.744677,0.016968,0.003561,0.6672,1039339,-0.007053,-0.031455,0.001305,0.0461199283599853,114.2762063,22.4025401,155.835,-0.0008734000000032,-0.0005890999999991,38.59500000000001,-65.39009999990242,-89.63069621857842,117.46957439109212,39.944052182462016,0.0322624372761885,145.70926,IP15,173.3017184291588,75.06669658122145,-10.223099999979723,1.2006273966815115,-38.59500000000001,39.944052182462016,0.6809008431232647
1806,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-91	-85	-85	-86	-89	-84	-96	-89	-94,"[-86, -91, -85, -85, -86, -89, -84, -96, -89, -94]",-86,-91,-85,-85,-86,-89,-84,-96,-89,-94,242,30,1039539,-0.993587,1.720838,83.70926,1039339,1142762063,224025401,155835,0.744677,0.016968,0.003561,0.6672,1039339,-0.007053,-0.031455,0.001305,0.0446603298187255,114.2762063,22.4025401,155.835,-0.0008734000000032,-0.0005890999999991,38.59500000000001,-65.39009999990242,-89.63069621857842,117.46957439109212,39.944052182462016,0.0322624372761885,201.70926,IP15,173.3017184291588,75.06669658122145,-10.223099999979723,1.2006273966815115,-38.59500000000001,39.944052182462016,0.6794103821087344
1807,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-91	-85	-83	-127	-127	-85	-92	-127	-127,"[-86, -91, -85, -83, -127, -127, -85, -92, -127, -127]",-86,-91,-85,-83,-127,-127,-85,-92,-127,-127,299,30,1039739,-1.381754,2.064009,87.294472,1039539,1142762060,224025401,155853,0.723322,0.021352,0.003705,0.690171,1039539,0.016177,-0.046561,0.011561,0.0474853515625,114.276206,22.4025401,155.853,-0.0008736999999996,-0.0005890999999991,38.613000000000014,-65.39009999990242,-89.66148303852673,117.49898079415522,39.9623813552509,0.0506288333956057,148.29447199999998,IP15,173.13157980842092,75.06830941596749,-10.223099999979723,1.2314142166298154,-38.613000000000014,39.9623813552509,0.6856234635710688
1808,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-85	-91	-86	-83	-127	-127	-89	-92	-127	-127,"[-85, -91, -86, -83, -127, -127, -89, -92, -127, -127]",-85,-91,-86,-83,-127,-127,-89,-92,-127,-127,298,30,1039739,-1.381754,2.064009,87.294472,1039539,1142762060,224025401,155853,0.723322,0.021352,0.003705,0.690171,1039539,0.016177,-0.046561,0.011561,0.0527539253234863,114.276206,22.4025401,155.853,-0.0008736999999996,-0.0005890999999991,38.613000000000014,-65.39009999990242,-89.66148303852673,117.49898079415522,39.9623813552509,0.0506288333956057,149.29447199999998,IP15,173.13157980842092,75.06830941596749,-10.223099999979723,1.2314142166298154,-38.613000000000014,39.9623813552509,0.6872284417547946
1809,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-91	-85	-82	-127	-127	-89	-92	-127	-127,"[-86, -91, -85, -82, -127, -127, -89, -92, -127, -127]",-86,-91,-85,-82,-127,-127,-89,-92,-127,-127,298,29,1039939,-1.42551,2.009875,91.021529,1039739,1142762058,224025403,155859,0.700499,0.021161,0.003793,0.713329,1039739,0.026956,-0.04706,0.010647,0.0500910282135009,114.2762058,22.4025403,155.859,-0.0008739000000019,-0.0005889000000003,38.619000000000014,-65.36790000003734,-89.68200745659921,117.50426363694382,39.9745004150381,0.0552686904585227,153.021529,IP15,173.03320177509423,75.0365805957767,-10.245299999844804,1.2519386347022987,-38.619000000000014,39.9745004150381,0.6805640810814505
1810,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-92	-87	-83	-90	-85	-88	-95	-127	-127,"[-86, -92, -87, -83, -90, -85, -88, -95, -127, -127]",-86,-92,-87,-83,-90,-85,-88,-95,-127,-127,298,30,1039939,-1.42551,2.009875,91.021529,1039739,1142762058,224025403,155859,0.700499,0.021161,0.003793,0.713329,1039739,0.026956,-0.04706,0.010647,0.0468430519104003,114.2762058,22.4025403,155.859,-0.0008739000000019,-0.0005889000000003,38.619000000000014,-65.36790000003734,-89.68200745659921,117.50426363694382,39.9745004150381,0.0552686904585227,153.021529,IP15,173.03320177509423,75.0365805957767,-10.245299999844804,1.2519386347022987,-38.619000000000014,39.9745004150381,0.6931542803579375
1811,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-92	-87	-83	-90	-85	-88	-95	-89	-93,"[-86, -92, -87, -83, -90, -85, -88, -95, -89, -93]",-86,-92,-87,-83,-90,-85,-88,-95,-89,-93,298,30,1040139,-1.374098,1.615702,94.879183,1039939,1142762056,224025405,155880,0.676172,0.018366,0.002273,0.736512,1039939,0.027798,-0.040995,0.01756,0.0420045852661132,114.2762056,22.4025405,155.88,-0.0008741000000043,-0.0005886999999979,38.64,-65.3456999997779,-89.7025318746126,117.5144856312483,40.00112896497632,0.0525516168067168,156.879183,IP15,172.93529015757505,75.01038815867341,-10.267500000104237,1.2724630527156933,-38.64,40.00112896497632,0.6982409248798146
1812,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-90	-83	-84	-127	-127	-85	-92	-127	-127,"[-88, -90, -83, -84, -127, -127, -85, -92, -127, -127]",-88,-90,-83,-84,-127,-127,-85,-92,-127,-127,242,30,1040139,-1.374098,1.615702,94.879183,1039939,1142762056,224025405,155880,0.676172,0.018366,0.002273,0.736512,1039939,0.027798,-0.040995,0.01756,0.0517332553863525,114.2762056,22.4025405,155.88,-0.0008741000000043,-0.0005886999999979,38.64,-65.3456999997779,-89.7025318746126,117.5144856312483,40.00112896497632,0.0525516168067168,212.879183,IP15,172.93529015757505,75.01038815867341,-10.267500000104237,1.2724630527156933,-38.64,40.00112896497632,0.654715256630416
1813,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-91	-83	-81	-127	-127	-84	-92	-127	-127,"[-88, -91, -83, -81, -127, -127, -84, -92, -127, -127]",-88,-91,-83,-81,-127,-127,-84,-92,-127,-127,299,30,1040339,-1.949359,1.642949,98.585852,1040139,1142762054,224025409,155836,0.651894,0.022241,-0.000228,0.757984,1040139,0.039625,-0.050555,0.012337,0.0445113182067871,114.2762054,22.4025409,155.836,-0.0008743000000066,-0.0005882999999968,38.59600000000002,-65.3012999996534,-89.72305616346206,117.4910115921916,39.97071820570862,0.0654075700435354,159.585852,IP15,172.85310237786476,74.92955247433704,-10.311900000228746,1.2929873415651514,-38.59600000000002,39.97071820570862,0.7019658633902788
1814,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-92	-88	-87	-89	-87	-85	-96	-86	-89,"[-90, -92, -88, -87, -89, -87, -85, -96, -86, -89]",-90,-92,-88,-87,-89,-87,-85,-96,-86,-89,302,30,1040539,-2.309288,2.11911,102.269077,1040339,1142762052,224025411,155839,0.62702,0.027286,0.001751,0.778523,1040339,0.067612,-0.06305,0.009928,0.0385715961456298,114.2762052,22.4025411,155.839,-0.0008744999999947,-0.000588099999998,38.599,-65.27909999978831,-89.74358057986946,117.49533587797384,39.98001672023501,0.0929798377499122,160.26907699999998,IP15,172.75628441263171,74.89663398786062,-10.334100000093828,1.3135117579725488,-38.599,39.98001672023501,0.7030433355992209
1815,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-92	-86	-88	-89	-86	-84	-95	-84	-89,"[-90, -92, -86, -88, -89, -86, -84, -95, -84, -89]",-90,-92,-86,-88,-89,-86,-84,-95,-84,-89,330,27,1040739,-2.800749,2.256665,105.903634,1040539,1142762050,224025414,155843,0.60186,0.03136,0.000989,0.797985,1040539,0.077274,-0.066561,0.012859,0.0529940128326416,114.276205,22.4025414,155.843,-0.0008746999999971,-0.0005877999999981,38.603,-65.24579999979352,-89.76410493309413,117.49383201280224,39.99317746951117,0.1027958738374259,135.903634,IP15,172.6676963653763,74.84883903279969,-10.367400000088622,1.3340361111972214,-38.603,39.99317746951117,0.6247708136183292
1816,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-84	-94	-87	-88	-92	-85	-81	-93	-82	-90,"[-84, -94, -87, -88, -92, -85, -81, -93, -82, -90]",-84,-94,-87,-88,-92,-85,-81,-93,-82,-90,328,59,1040739,-2.800749,2.256665,105.903634,1040539,1142762050,224025414,155843,0.60186,0.03136,0.000989,0.797985,1040539,0.077274,-0.066561,0.012859,0.0498633384704589,114.276205,22.4025414,155.843,-0.0008746999999971,-0.0005877999999981,38.603,-65.24579999979352,-89.76410493309413,117.49383201280224,39.99317746951117,0.1027958738374259,137.903634,IP15,172.6676963653763,74.84883903279969,-10.367400000088622,1.3340361111972214,-38.603,39.99317746951117,0.9379579508527388
1817,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-85	-91	-86	-87	-93	-89	-80	-94	-127	-127,"[-85, -91, -86, -87, -93, -89, -80, -94, -127, -127]",-85,-91,-86,-87,-93,-89,-80,-94,-127,-127,328,60,1040939,-3.425077,2.283688,109.514843,1040739,1142762047,224025417,155849,0.576238,0.035894,-0.000976,0.816493,1040739,0.073718,-0.069188,0.00983,0.0431458950042724,114.2762047,22.4025417,155.849,-0.0008750000000077,-0.0005874999999981,38.609,-65.21249999979872,-89.79489156040043,117.50084079515268,40.00865134691834,0.1015773191613167,141.51484299999998,IP15,172.52412721974892,74.79995372921542,-10.400700000083418,1.36482273850352,-38.609,40.00865134691834,0.9480880029314436
1818,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-94	-87	-87	-89	-90	-82	-95	-85	-90,"[-88, -94, -87, -87, -89, -90, -82, -95, -85, -90]",-88,-94,-87,-87,-89,-90,-82,-95,-85,-90,328,58,1041139,-3.227287,2.225037,111.601852,1040939,1142762045,224025420,155854,0.561348,0.034192,0.000225,0.826873,1040939,0.064436,-0.054958,0.019458,0.0446205139160156,114.2762045,22.402542,155.854,-0.0008751999999958,-0.0005871999999982,38.61400000000002,-65.17919999980393,-89.8154159119674,117.4996938040867,40.02285020537144,0.0868964534604261,143.601852,IP15,172.4369373893772,74.75251174047192,-10.434000000078214,1.3853470900704965,-38.61400000000002,40.02285020537144,0.9402793311728412
1819,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-87	-94	-86	-87	-90	-89	-82	-95	-85	-91,"[-87, -94, -86, -87, -90, -89, -82, -95, -85, -91]",-87,-94,-86,-87,-90,-89,-82,-95,-85,-91,300,31,1041139,-3.227287,2.225037,111.601852,1040939,1142762045,224025420,155854,0.561348,0.034192,0.000225,0.826873,1040939,0.064436,-0.054958,0.019458,0.0428996086120605,114.2762045,22.402542,155.854,-0.0008751999999958,-0.0005871999999982,38.61400000000002,-65.17919999980393,-89.8154159119674,117.4996938040867,40.02285020537144,0.0868964534604261,171.601852,IP15,172.4369373893772,74.75251174047192,-10.434000000078214,1.3853470900704965,-38.61400000000002,40.02285020537144,0.7223097035365863
1820,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-127	-127	-85	-85	-127	-127	-88	-92	-89	-91,"[-127, -127, -85, -85, -127, -127, -88, -92, -89, -91]",-127,-127,-85,-85,-127,-127,-88,-92,-89,-91,241,30,1041339,-3.124723,1.653955,112.414793,1041139,1142762043,224025424,155874,0.555657,0.030678,-0.003175,0.83084,1041139,0.046734,-0.040953,0.023027,0.0464482307434082,114.2762043,22.4025424,155.874,-0.0008753999999981,-0.0005867999999971,38.634,-65.13479999967942,-89.83594020027047,117.49733732585096,40.05445414553516,0.0662680744702907,231.414793,IP15,172.35834519262522,74.6955506226805,-10.478400000202726,1.4058713783735612,-38.634,40.05445414553516,0.5998056728810703
1821,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-87	-93	-85	-85	-127	-127	-88	-92	-89	-91,"[-87, -93, -85, -85, -127, -127, -88, -92, -89, -91]",-87,-93,-85,-85,-127,-127,-88,-92,-89,-91,241,30,1041539,-3.38908,1.603541,112.831206,1041339,1142762042,224025425,155874,0.552584,0.032367,-0.004706,0.832815,1041339,0.043127,-0.038731,0.017453,0.0447707176208496,114.2762042,22.4025425,155.874,-0.0008755000000064,-0.0005866999999994,38.634,-65.12369999994405,-89.84620240974795,117.49903125190484,40.05772086111916,0.0605362345954883,231.831206,IP15,172.3112781727088,74.67848539813376,-10.48949999993809,1.4161335878510355,-38.634,40.05772086111916,0.5983027937203456
1822,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-85	-88	-85	-86	-89	-86	-82	-89	-127	-127,"[-85, -88, -85, -86, -89, -86, -82, -89, -127, -127]",-85,-88,-85,-86,-89,-86,-82,-89,-127,-127,328,60,1041739,-3.606342,1.679262,113.034118,1041539,1142762042,224025426,155863,0.551032,0.034319,-0.005144,0.833762,1041539,0.044386,-0.031307,0.011135,0.0445399284362793,114.2762042,22.4025426,155.863,-0.0008755000000064,-0.0005865999999983,38.623000000000005,-65.11259999981434,-89.84620234510687,117.48926284377526,40.050020767996905,0.0554457705330172,145.034118,IP15,172.31930906070386,74.65914944946672,-10.500600000067806,1.4161335232099646,-38.623000000000005,40.050020767996905,0.9527303567281112
1823,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-86	-92	-85	-85	-89	-86	-82	-90	-86	-91,"[-86, -92, -85, -85, -89, -86, -82, -90, -86, -91]",-86,-92,-85,-85,-89,-86,-82,-90,-86,-91,298,30,1041739,-3.606342,1.679262,113.034118,1041539,1142762042,224025426,155863,0.551032,0.034319,-0.005144,0.833762,1041539,0.044386,-0.031307,0.011135,0.0413515567779541,114.2762042,22.4025426,155.863,-0.0008755000000064,-0.0005865999999983,38.623000000000005,-65.11259999981434,-89.84620234510687,117.48926284377526,40.050020767996905,0.0554457705330172,175.034118,IP15,172.31930906070386,74.65914944946672,-10.500600000067806,1.4161335232099646,-38.623000000000005,40.050020767996905,0.7110436522036192
1826,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-88	-92	-84	-86	-89	-84	-81	-93	-127	-127,"[-88, -92, -84, -86, -89, -84, -81, -93, -127, -127]",-88,-92,-84,-86,-89,-84,-81,-93,-127,-127,242,30,1042139,-3.213772,1.436116,115.953488,1041939,1142762041,224025427,155864,0.529779,0.030413,-0.004249,0.84758,1041939,0.045591,-0.006328,-0.001684,0.0460858345031738,114.2762041,22.4025427,155.864,-0.0008756000000005,-0.0005864999999971,38.62400000000001,-65.10149999968462,-89.85646455310383,117.49128861405912,40.05426091786189,0.0460588614818039,233.953488,IP15,172.27239128209965,74.6424560153378,-10.51170000019752,1.4263957312069238,-38.62400000000001,40.05426091786189,0.5909492605183012
1827,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-87	-92	-83	-88	-83	-83	-80	-92	-87	-89,"[-87, -92, -83, -88, -83, -83, -80, -92, -87, -89]",-87,-92,-83,-88,-83,-83,-80,-92,-87,-89,240,30,1042139,-3.213772,1.436116,115.953488,1041939,1142762041,224025427,155864,0.529779,0.030413,-0.004249,0.84758,1041939,0.045591,-0.006328,-0.001684,0.0435328483581543,114.2762041,22.4025427,155.864,-0.0008756000000005,-0.0005864999999971,38.62400000000001,-65.10149999968462,-89.85646455310383,117.49128861405912,40.05426091786189,0.0460588614818039,235.953488,IP15,172.27239128209965,74.6424560153378,-10.51170000019752,1.4263957312069238,-38.62400000000001,40.05426091786189,0.583836421468137
1828,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-93	-86	-85	-78	-83	-80	-93	-88	-86,"[-90, -93, -86, -85, -78, -83, -80, -93, -88, -86]",-90,-93,-86,-85,-78,-83,-80,-93,-88,-86,121,29,1042339,-3.824718,2.194505,117.859224,1042339,1142762041,224025431,155852,0.515226,0.038452,-0.000829,0.856191,1042339,0.081397,0.010579,-0.009513,0.0453579425811767,114.2762041,22.4025431,155.852,-0.0008756000000005,-0.0005860999999995,38.61200000000001,-65.05709999995446,-89.85646429451008,117.46274720061096,40.0543679921774,0.0826310112427531,356.859224,IP15,172.30450545146016,74.57721971663986,-10.556099999927682,1.4263954726131658,-38.61200000000001,40.0543679921774,0.2354902011416458
1846,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-93	-92	-91	-82	-88	-92	-82	-90	-79	-83,"[-93, -92, -91, -82, -88, -92, -82, -90, -79, -83]",-93,-92,-91,-82,-88,-92,-82,-90,-79,-83,0,30,1047139,-4.250089,0.655387,148.345505,1047139,1142762044,224025465,155763,0.272433,0.03723,-0.004618,0.961443,1047139,-0.013317,0.002154,0.014132,0.0423181056976318,114.2762044,22.4025465,155.763,-0.0008753000000041,-0.0005826999999989,38.52300000000001,-64.67969999988199,-89.82567527793225,117.20126731486852,40.06882414833422,0.01953703224648,148.345505,IP15,172.72581748948824,74.03310073458633,-10.933500000000151,1.3956064560353385,-38.52300000000001,40.06882414833422,0.6976945168225586
1847,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-91	-94	-89	-83	-89	-93	-82	-90	-79	-85,"[-91, -94, -89, -83, -89, -93, -82, -90, -79, -85]",-91,-94,-89,-83,-89,-93,-82,-90,-79,-85,359,30,1047139,-4.250089,0.655387,148.345505,1047139,1142762044,224025465,155763,0.272433,0.03723,-0.004618,0.961443,1047139,-0.013317,0.002154,0.014132,0.0507009029388427,114.2762044,22.4025465,155.763,-0.0008753000000041,-0.0005826999999989,38.52300000000001,-64.67969999988199,-89.82567527793225,117.20126731486852,40.06882414833422,0.01953703224648,149.345505,IP15,172.72581748948824,74.03310073458633,-10.933500000000151,1.3956064560353385,-38.52300000000001,40.06882414833422,0.6993777122086667
1863,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-94	-89	-85	-91	-87	-81	-89	-84	-90,"[-90, -94, -89, -85, -91, -87, -81, -89, -84, -90]",-90,-94,-89,-85,-91,-87,-81,-89,-84,-90,329,59,1051939,-4.638291,-0.511741,170.493219,1051939,1142762060,224025480,155763,0.083088,0.039953,-0.007804,0.995711,1051939,-0.002453,0.016114,-0.011081,0.0456836223602294,114.276206,22.402548,155.763,-0.0008736999999996,-0.0005811999999991,38.52300000000001,-64.51319999990801,-89.66147794238209,116.98356777787384,40.10919966069431,0.0197095602690673,201.493219,IP15,173.66961968135297,73.83274438805765,-11.09999999997413,1.231409120485182,-38.52300000000001,40.10919966069431,0.9500976315053444
1865,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-93	-88	-86	-92	-87	-81	-88	-84	-90,"[-90, -93, -88, -86, -92, -87, -81, -88, -84, -90]",-90,-93,-88,-86,-92,-87,-81,-88,-84,-90,329,59,1052139,-4.821562,-0.678619,170.467454,1052139,1142762061,224025480,155764,0.083374,0.041422,-0.009395,0.995613,1052139,-0.022395,0.01352,0.000526,0.0418710708618164,114.2762061,22.402548,155.764,-0.0008736000000055,-0.0005811999999991,38.524000000000015,-64.51319999990801,-89.6512156701354,116.9760318243069,40.10984636749921,0.0261649211923139,201.467454,IP15,173.72195257501085,73.83468818293527,-11.09999999997413,1.2211468482384902,-38.524000000000015,40.10984636749921,0.950181995861914
1874,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-91	-95	-91	-83	-88	-91	-79	-90	-87	-91,"[-91, -95, -91, -83, -88, -91, -79, -90, -87, -91]",-91,-95,-91,-83,-88,-91,-79,-90,-87,-91,329,59,1053339,-4.666318,-0.301993,170.329733,1053139,1142762064,224025479,155751,0.084435,0.040339,-0.006059,0.995594,1053139,-0.023426,0.023249,-0.000813,0.0393495559692382,114.2762064,22.4025479,155.751,-0.0008732999999949,-0.0005813000000003,38.51100000000001,-64.52430000003773,-89.62042891495723,116.95428034234476,40.093363308129945,0.0330144581357925,201.329733,IP15,173.87293318931202,73.84922773130513,-11.088899999844417,1.1903600930603204,-38.51100000000001,40.093363308129945,0.9504658873598596
1877,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-94	-91	-85	-91	-92	-80	-92	-82	-90,"[-90, -94, -91, -85, -91, -92, -80, -92, -82, -90]",-90,-94,-91,-85,-91,-92,-80,-92,-82,-90,330,59,1053939,-4.830082,-0.707658,170.229459,1053739,1142762066,224025479,155759,0.085452,0.041455,-0.00974,0.995432,1053739,-0.0255,-0.005723,0.005665,0.0428822040557861,114.2762066,22.4025479,155.759,-0.0008731000000068,-0.0005813000000003,38.51899999999999,-64.52430000003773,-89.59990437044908,116.94118827294552,40.100443631177015,0.0267412593944264,200.229459,IP15,173.97779481809926,73.85538816478488,-11.088899999844417,1.1698355485521716,-38.51899999999999,40.100443631177015,0.9518050071151228
1880,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-89	-92	-92	-87	-127	-127	-80	-91	-87	-89,"[-89, -92, -92, -87, -127, -127, -80, -91, -87, -89]",-89,-92,-92,-87,-127,-127,-80,-91,-87,-89,330,60,1054339,-4.236357,-0.802979,171.627278,1054139,1142762067,224025478,155759,0.073317,0.036346,-0.009685,0.996599,1054139,-0.037234,-0.004984,0.008543,0.0427916049957275,114.2762067,22.4025478,155.759,-0.0008729999999985,-0.0005813999999979,38.51899999999999,-64.53539999977309,-89.58964216119313,116.93945098512027,40.097077501628746,0.0385252366767551,201.627278,IP15,174.02430208290602,73.87201239753125,-11.07780000010905,1.159573339296216,-38.51899999999999,40.097077501628746,0.955024960052106
1883,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-90	-93	-92	-87	-92	-91	-78	-88	-91	-89,"[-90, -93, -92, -87, -92, -91, -78, -88, -91, -89]",-90,-93,-92,-87,-92,-91,-78,-88,-91,-89,330,60,1054539,-4.597373,-0.489926,171.520405,1054539,1142762069,224025478,155754,0.074152,0.039679,-0.007229,0.996431,1054539,-0.026005,0.007786,0.000282,0.0440316200256347,114.2762069,22.4025478,155.754,-0.0008727999999962,-0.0005813999999979,38.514,-64.53539999977309,-89.56911761521185,116.92208037619912,40.091685933569416,0.0271470319740482,201.520405,IP15,174.1293271209032,73.87293525738548,-11.07780000010905,1.1390487933149416,-38.514,40.091685933569416,0.9552591267122552
1884,IP15_MAC,A	E	TR4c_1	TR4c_2	TR6c_1	TR6c_2	TR8c_1	TR8c_2	TRc0_1	TRc0_2	TR60_1	TR60_2,N	N	-91	-91	-91	-91	-89	-93	-76	-89	-85	-88,"[-91, -91, -91, -91, -89, -93, -76, -89, -85, -88]",-91,-91,-91,-91,-89,-93,-76,-89,-85,-88,330,60,1054739,-4.334499,-0.696224,171.551512,1054739,1142762069,224025477,155754,0.073945,0.037262,-0.008844,0.996527,1054739,-0.030692,0.001922,0.004811,0.0437963008880615,114.2762069,22.4025477,155.754,-0.0008727999999962,-0.0005814999999991,38.514,-64.5464999999028,-89.56911767965357,116.9282074614551,40.088620295414245,0.0311261733754729,201.551512,IP15,174.12347964051736,73.8880953740188,-11.066699999979337,1.1390488577566629,-38.514,40.088620295414245,0.9551687013237892
